lines,tokens,occurrences,repo_name
20,144,3,grafana_tempo
20,144,3,grafana_tempo
20,144,2,grafana_tempo
20,144,2,grafana_tempo
20,144,2,grafana_tempo
20,144,2,grafana_tempo
9,144,2,grafana_tempo
25,144,5,grafana_tempo
25,144,2,grafana_tempo
28,143,2,grafana_tempo
21,143,2,grafana_tempo
23,143,2,grafana_tempo
5,143,2,grafana_tempo
6,143,5,grafana_tempo
15,143,2,grafana_tempo
29,143,2,grafana_tempo
20,143,3,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,12,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,5,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
37,143,2,grafana_tempo
23,143,2,grafana_tempo
18,143,2,grafana_tempo
26,143,2,grafana_tempo
24,143,2,grafana_tempo
28,143,2,grafana_tempo
24,143,3,grafana_tempo
28,143,3,grafana_tempo
36,143,8,grafana_tempo
63,143,2,grafana_tempo
25,143,2,grafana_tempo
19,143,5,grafana_tempo
19,143,5,grafana_tempo
19,143,12,grafana_tempo
19,143,5,grafana_tempo
19,143,5,grafana_tempo
19,143,5,grafana_tempo
19,143,5,grafana_tempo
19,143,5,grafana_tempo
6,143,3,grafana_tempo
6,143,5,grafana_tempo
6,143,3,grafana_tempo
6,143,3,grafana_tempo
6,143,2,grafana_tempo
5,143,3,grafana_tempo
17,143,3,grafana_tempo
22,143,2,grafana_tempo
30,143,4,grafana_tempo
15,142,2,grafana_tempo
15,142,2,grafana_tempo
32,142,2,grafana_tempo
20,142,2,grafana_tempo
20,142,2,grafana_tempo
69,142,2,grafana_tempo
23,142,2,grafana_tempo
26,142,2,grafana_tempo
24,142,9,grafana_tempo
14,142,2,grafana_tempo
35,142,2,grafana_tempo
21,142,2,grafana_tempo
16,142,2,grafana_tempo
26,142,2,grafana_tempo
17,142,2,grafana_tempo
26,142,2,grafana_tempo
29,142,5,grafana_tempo
26,142,2,grafana_tempo
26,142,2,grafana_tempo
19,142,2,grafana_tempo
33,142,3,grafana_tempo
28,142,2,grafana_tempo
27,142,2,grafana_tempo
27,142,2,grafana_tempo
27,142,2,grafana_tempo
27,142,4,grafana_tempo
21,142,5,grafana_tempo
35,142,7,grafana_tempo
35,142,2,grafana_tempo
26,142,3,grafana_tempo
24,142,6,grafana_tempo
24,142,6,grafana_tempo
24,142,6,grafana_tempo
24,142,6,grafana_tempo
21,142,8,grafana_tempo
21,142,8,grafana_tempo
42,142,3,grafana_tempo
19,142,7,grafana_tempo
25,142,5,grafana_tempo
21,142,2,grafana_tempo
30,141,3,grafana_tempo
13,141,2,grafana_tempo
28,141,2,grafana_tempo
16,141,3,grafana_tempo
20,141,3,grafana_tempo
13,141,2,grafana_tempo
13,141,2,grafana_tempo
44,141,8,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
37,141,2,grafana_tempo
6,141,3,grafana_tempo
23,141,2,grafana_tempo
25,141,2,grafana_tempo
15,141,6,grafana_tempo
27,141,2,grafana_tempo
22,141,2,grafana_tempo
36,141,2,grafana_tempo
36,141,5,grafana_tempo
36,141,5,grafana_tempo
38,141,2,grafana_tempo
44,141,2,grafana_tempo
32,141,3,grafana_tempo
22,141,2,grafana_tempo
71,141,2,grafana_tempo
164,141,2,grafana_tempo
39,141,3,grafana_tempo
39,141,3,grafana_tempo
39,141,3,grafana_tempo
39,141,3,grafana_tempo
15,141,2,grafana_tempo
16,141,2,grafana_tempo
15,141,2,grafana_tempo
17,141,2,grafana_tempo
23,141,2,grafana_tempo
25,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
47,141,2,grafana_tempo
31,141,2,grafana_tempo
66,141,3,grafana_tempo
6,141,3,grafana_tempo
6,141,2,grafana_tempo
6,141,3,grafana_tempo
6,141,3,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
6,141,2,grafana_tempo
17,141,3,grafana_tempo
24,141,2,grafana_tempo
5,141,2,grafana_tempo
6,141,2,grafana_tempo
25,141,2,grafana_tempo
25,141,2,grafana_tempo
25,141,2,grafana_tempo
25,141,2,grafana_tempo
25,141,2,grafana_tempo
25,141,2,grafana_tempo
29,140,2,grafana_tempo
62,140,2,grafana_tempo
16,140,4,grafana_tempo
41,140,2,grafana_tempo
22,140,3,grafana_tempo
36,140,2,grafana_tempo
36,140,2,grafana_tempo
36,140,3,grafana_tempo
19,140,2,grafana_tempo
29,140,2,grafana_tempo
28,140,2,grafana_tempo
22,140,2,grafana_tempo
22,140,2,grafana_tempo
32,140,2,grafana_tempo
34,140,2,grafana_tempo
34,140,2,grafana_tempo
34,140,2,grafana_tempo
24,140,2,grafana_tempo
22,140,2,grafana_tempo
26,140,3,grafana_tempo
26,140,2,grafana_tempo
26,140,2,grafana_tempo
25,140,2,grafana_tempo
29,140,2,grafana_tempo
35,140,2,grafana_tempo
26,140,2,grafana_tempo
29,140,2,grafana_tempo
29,140,4,grafana_tempo
35,140,3,grafana_tempo
22,140,2,grafana_tempo
23,140,2,grafana_tempo
47,140,2,grafana_tempo
47,140,2,grafana_tempo
47,140,2,grafana_tempo
47,140,2,grafana_tempo
42,140,2,grafana_tempo
31,140,10,grafana_tempo
42,140,2,grafana_tempo
23,140,3,grafana_tempo
42,140,2,grafana_tempo
42,140,2,grafana_tempo
22,140,2,grafana_tempo
23,140,2,grafana_tempo
21,140,2,grafana_tempo
19,140,2,grafana_tempo
37,140,2,grafana_tempo
16,139,2,grafana_tempo
20,139,2,grafana_tempo
21,139,2,grafana_tempo
21,139,2,grafana_tempo
21,139,2,grafana_tempo
31,139,2,grafana_tempo
21,139,3,grafana_tempo
25,139,3,grafana_tempo
21,139,2,grafana_tempo
33,139,2,grafana_tempo
4,139,2,grafana_tempo
27,139,2,grafana_tempo
28,139,2,grafana_tempo
20,139,3,grafana_tempo
28,139,14,grafana_tempo
26,139,5,grafana_tempo
26,139,2,grafana_tempo
28,139,4,grafana_tempo
31,139,2,grafana_tempo
27,139,2,grafana_tempo
21,139,3,grafana_tempo
21,139,2,grafana_tempo
33,139,2,grafana_tempo
172,139,2,grafana_tempo
173,139,2,grafana_tempo
8,139,2,grafana_tempo
8,139,2,grafana_tempo
6,139,2,grafana_tempo
12,139,5,grafana_tempo
8,139,2,grafana_tempo
8,139,2,grafana_tempo
8,139,2,grafana_tempo
8,139,2,grafana_tempo
66,139,4,grafana_tempo
66,139,2,grafana_tempo
66,139,3,grafana_tempo
66,139,3,grafana_tempo
10,139,2,grafana_tempo
6,139,7,grafana_tempo
5,139,2,grafana_tempo
6,139,2,grafana_tempo
5,139,2,grafana_tempo
6,139,2,grafana_tempo
29,139,2,grafana_tempo
7,139,2,grafana_tempo
7,139,2,grafana_tempo
24,139,2,grafana_tempo
20,139,2,grafana_tempo
20,139,2,grafana_tempo
20,139,2,grafana_tempo
20,139,2,grafana_tempo
5,139,3,grafana_tempo
6,139,3,grafana_tempo
5,139,2,grafana_tempo
18,139,14,grafana_tempo
22,138,2,grafana_tempo
19,138,2,grafana_tempo
32,138,4,grafana_tempo
10,138,7,grafana_tempo
10,138,3,grafana_tempo
10,138,3,grafana_tempo
15,138,3,grafana_tempo
31,138,2,grafana_tempo
36,138,2,grafana_tempo
36,138,2,grafana_tempo
13,138,2,grafana_tempo
25,138,9,grafana_tempo
16,138,2,grafana_tempo
16,138,2,grafana_tempo
30,138,2,grafana_tempo
27,138,3,grafana_tempo
32,138,2,grafana_tempo
91,138,4,grafana_tempo
91,138,4,grafana_tempo
30,138,2,grafana_tempo
31,138,18,grafana_tempo
31,138,14,grafana_tempo
31,138,14,grafana_tempo
31,138,14,grafana_tempo
31,138,14,grafana_tempo
31,138,14,grafana_tempo
31,138,9,grafana_tempo
31,138,3,grafana_tempo
31,138,3,grafana_tempo
62,138,2,grafana_tempo
22,138,2,grafana_tempo
26,138,2,grafana_tempo
35,138,2,grafana_tempo
23,137,2,grafana_tempo
8,137,8,grafana_tempo
24,137,3,grafana_tempo
19,137,2,grafana_tempo
12,137,3,grafana_tempo
12,137,3,grafana_tempo
12,137,2,grafana_tempo
12,137,2,grafana_tempo
5,137,3,grafana_tempo
14,137,2,grafana_tempo
14,137,2,grafana_tempo
14,137,2,grafana_tempo
35,137,3,grafana_tempo
16,137,2,grafana_tempo
21,137,2,grafana_tempo
24,137,2,grafana_tempo
35,137,2,grafana_tempo
35,137,2,grafana_tempo
32,137,2,grafana_tempo
32,137,2,grafana_tempo
23,137,2,grafana_tempo
20,137,2,grafana_tempo
20,137,2,grafana_tempo
31,137,14,grafana_tempo
31,137,3,grafana_tempo
35,137,2,grafana_tempo
35,137,2,grafana_tempo
35,137,2,grafana_tempo
35,137,2,grafana_tempo
43,137,3,grafana_tempo
6,137,3,grafana_tempo
39,137,2,grafana_tempo
46,137,2,grafana_tempo
18,137,2,grafana_tempo
18,137,2,grafana_tempo
46,137,2,grafana_tempo
46,137,4,grafana_tempo
46,137,3,grafana_tempo
46,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,3,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
31,137,2,grafana_tempo
62,137,3,grafana_tempo
62,137,2,grafana_tempo
62,137,2,grafana_tempo
62,137,2,grafana_tempo
62,137,2,grafana_tempo
9,137,2,grafana_tempo
16,137,4,grafana_tempo
16,137,3,grafana_tempo
16,137,3,grafana_tempo
13,137,2,grafana_tempo
22,137,2,grafana_tempo
13,137,2,grafana_tempo
22,137,2,grafana_tempo
27,137,2,grafana_tempo
5,137,6,grafana_tempo
6,137,4,grafana_tempo
37,137,2,grafana_tempo
18,136,2,grafana_tempo
18,136,3,grafana_tempo
23,136,2,grafana_tempo
23,136,2,grafana_tempo
27,136,2,grafana_tempo
9,136,4,grafana_tempo
9,136,3,grafana_tempo
31,136,2,grafana_tempo
9,136,10,grafana_tempo
9,136,3,grafana_tempo
20,136,2,grafana_tempo
22,136,2,grafana_tempo
15,136,4,grafana_tempo
32,136,2,grafana_tempo
22,136,8,grafana_tempo
35,136,7,grafana_tempo
17,136,2,grafana_tempo
20,136,52,grafana_tempo
17,136,2,grafana_tempo
33,136,3,grafana_tempo
28,136,3,grafana_tempo
27,136,2,grafana_tempo
24,136,2,grafana_tempo
28,136,2,grafana_tempo
31,136,2,grafana_tempo
34,136,2,grafana_tempo
20,136,2,grafana_tempo
25,136,2,grafana_tempo
21,136,4,grafana_tempo
6,136,42,grafana_tempo
20,136,3,grafana_tempo
20,136,2,grafana_tempo
20,136,2,grafana_tempo
26,136,2,grafana_tempo
26,136,2,grafana_tempo
26,136,3,grafana_tempo
16,135,2,grafana_tempo
8,135,5,grafana_tempo
8,135,2,grafana_tempo
21,135,2,grafana_tempo
21,135,2,grafana_tempo
5,135,3,grafana_tempo
15,135,3,grafana_tempo
14,135,2,grafana_tempo
14,135,2,grafana_tempo
14,135,2,grafana_tempo
11,135,3,grafana_tempo
28,135,2,grafana_tempo
31,135,3,grafana_tempo
37,135,3,grafana_tempo
34,135,3,grafana_tempo
20,135,8,grafana_tempo
21,135,3,grafana_tempo
24,135,2,grafana_tempo
21,135,2,grafana_tempo
21,135,2,grafana_tempo
15,135,2,grafana_tempo
17,135,2,grafana_tempo
21,135,2,grafana_tempo
27,135,3,grafana_tempo
27,135,3,grafana_tempo
34,135,2,grafana_tempo
33,135,4,grafana_tempo
89,135,6,grafana_tempo
31,135,2,grafana_tempo
31,135,2,grafana_tempo
6,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
14,135,3,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
7,135,2,grafana_tempo
16,135,4,grafana_tempo
18,135,6,grafana_tempo
18,135,6,grafana_tempo
45,135,2,grafana_tempo
45,135,2,grafana_tempo
27,135,8,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
12,135,3,grafana_tempo
12,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
8,135,2,grafana_tempo
21,135,2,grafana_tempo
6,135,2,grafana_tempo
5,135,2,grafana_tempo
21,134,2,grafana_tempo
24,134,2,grafana_tempo
35,134,2,grafana_tempo
33,134,2,grafana_tempo
17,134,3,grafana_tempo
18,134,2,grafana_tempo
47,134,2,grafana_tempo
8,134,5,grafana_tempo
8,134,5,grafana_tempo
8,134,3,grafana_tempo
8,134,2,grafana_tempo
15,134,8,grafana_tempo
29,134,2,grafana_tempo
36,134,12,grafana_tempo
36,134,2,grafana_tempo
36,134,2,grafana_tempo
24,134,2,grafana_tempo
13,134,4,grafana_tempo
19,134,63,grafana_tempo
21,134,3,grafana_tempo
21,134,3,grafana_tempo
21,134,2,grafana_tempo
28,134,3,grafana_tempo
33,134,2,grafana_tempo
28,134,3,grafana_tempo
28,134,2,grafana_tempo
28,134,3,grafana_tempo
28,134,2,grafana_tempo
25,134,4,grafana_tempo
25,134,3,grafana_tempo
24,134,4,grafana_tempo
24,134,4,grafana_tempo
30,134,2,grafana_tempo
28,134,2,grafana_tempo
27,134,19,grafana_tempo
27,134,2,grafana_tempo
27,134,2,grafana_tempo
29,134,3,grafana_tempo
27,134,2,grafana_tempo
27,134,2,grafana_tempo
39,134,2,grafana_tempo
24,134,3,grafana_tempo
29,134,2,grafana_tempo
27,134,2,grafana_tempo
26,134,3,grafana_tempo
25,134,2,grafana_tempo
26,134,3,grafana_tempo
25,134,2,grafana_tempo
28,134,3,grafana_tempo
28,134,3,grafana_tempo
28,134,3,grafana_tempo
28,134,2,grafana_tempo
28,134,3,grafana_tempo
28,134,2,grafana_tempo
24,134,2,grafana_tempo
45,134,2,grafana_tempo
45,134,2,grafana_tempo
45,134,3,grafana_tempo
45,134,3,grafana_tempo
45,134,2,grafana_tempo
45,134,2,grafana_tempo
27,134,2,grafana_tempo
27,134,2,grafana_tempo
57,134,2,grafana_tempo
6,134,42,grafana_tempo
6,134,3,grafana_tempo
16,134,3,grafana_tempo
32,133,2,grafana_tempo
13,133,5,grafana_tempo
11,133,2,grafana_tempo
13,133,3,grafana_tempo
5,133,3,grafana_tempo
5,133,2,grafana_tempo
14,133,6,grafana_tempo
11,133,2,grafana_tempo
11,133,2,grafana_tempo
11,133,2,grafana_tempo
22,133,2,grafana_tempo
7,133,3,grafana_tempo
21,133,2,grafana_tempo
26,133,2,grafana_tempo
36,133,2,grafana_tempo
36,133,2,grafana_tempo
34,133,2,grafana_tempo
13,133,4,grafana_tempo
27,133,2,grafana_tempo
25,133,2,grafana_tempo
14,133,9,grafana_tempo
11,133,6,grafana_tempo
11,133,6,grafana_tempo
14,133,6,grafana_tempo
11,133,6,grafana_tempo
11,133,6,grafana_tempo
22,133,2,grafana_tempo
24,133,2,grafana_tempo
7,133,2,grafana_tempo
9,133,2,grafana_tempo
26,133,25,grafana_tempo
26,133,3,grafana_tempo
24,133,2,grafana_tempo
39,133,2,grafana_tempo
25,133,15,grafana_tempo
32,133,2,grafana_tempo
23,133,2,grafana_tempo
16,133,2,grafana_tempo
37,133,3,grafana_tempo
37,133,3,grafana_tempo
6,133,2,grafana_tempo
6,133,2,grafana_tempo
61,133,2,grafana_tempo
27,133,9,grafana_tempo
31,133,9,grafana_tempo
8,133,6,grafana_tempo
8,133,2,grafana_tempo
15,133,2,grafana_tempo
8,133,2,grafana_tempo
8,133,2,grafana_tempo
18,133,2,grafana_tempo
19,133,6,grafana_tempo
19,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,7,grafana_tempo
34,132,3,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
33,132,2,grafana_tempo
38,132,2,grafana_tempo
33,132,4,grafana_tempo
23,132,2,grafana_tempo
29,132,2,grafana_tempo
16,132,2,grafana_tempo
25,132,2,grafana_tempo
22,132,2,grafana_tempo
17,132,2,grafana_tempo
21,132,2,grafana_tempo
34,132,2,grafana_tempo
34,132,2,grafana_tempo
33,132,2,grafana_tempo
9,132,2,grafana_tempo
33,132,5,grafana_tempo
33,132,2,grafana_tempo
25,132,2,grafana_tempo
26,132,2,grafana_tempo
35,132,2,grafana_tempo
33,132,2,grafana_tempo
29,132,2,grafana_tempo
29,132,2,grafana_tempo
29,132,2,grafana_tempo
29,132,2,grafana_tempo
37,132,2,grafana_tempo
22,132,3,grafana_tempo
33,132,6,grafana_tempo
23,132,3,grafana_tempo
23,132,2,grafana_tempo
55,132,2,grafana_tempo
166,132,5,grafana_tempo
22,132,2,grafana_tempo
44,132,2,grafana_tempo
44,132,2,grafana_tempo
44,132,4,grafana_tempo
44,132,3,grafana_tempo
44,132,2,grafana_tempo
30,132,2,grafana_tempo
30,132,11,grafana_tempo
6,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,2,grafana_tempo
5,132,2,grafana_tempo
6,132,5,grafana_tempo
6,132,2,grafana_tempo
6,132,2,grafana_tempo
6,132,2,grafana_tempo
23,132,2,grafana_tempo
19,131,4,grafana_tempo
32,131,2,grafana_tempo
7,131,2,grafana_tempo
33,131,2,grafana_tempo
33,131,2,grafana_tempo
13,131,2,grafana_tempo
22,131,2,grafana_tempo
16,131,2,grafana_tempo
5,131,2,grafana_tempo
28,131,3,grafana_tempo
14,131,2,grafana_tempo
17,131,2,grafana_tempo
14,131,2,grafana_tempo
69,131,2,grafana_tempo
9,131,2,grafana_tempo
34,131,63,grafana_tempo
34,131,20,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,8,grafana_tempo
34,131,5,grafana_tempo
34,131,5,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,6,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,5,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,2,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,3,grafana_tempo
34,131,2,grafana_tempo
47,131,2,grafana_tempo
33,131,3,grafana_tempo
5,131,2,grafana_tempo
12,131,3,grafana_tempo
28,131,2,grafana_tempo
7,131,3,grafana_tempo
33,131,2,grafana_tempo
32,131,2,grafana_tempo
33,131,2,grafana_tempo
18,131,2,grafana_tempo
7,131,2,grafana_tempo
32,131,2,grafana_tempo
27,131,2,grafana_tempo
22,131,8,grafana_tempo
37,131,4,grafana_tempo
27,131,4,grafana_tempo
27,131,3,grafana_tempo
27,131,2,grafana_tempo
27,131,2,grafana_tempo
19,131,3,grafana_tempo
32,131,4,grafana_tempo
32,131,2,grafana_tempo
32,131,2,grafana_tempo
33,131,2,grafana_tempo
33,131,2,grafana_tempo
33,131,4,grafana_tempo
35,131,2,grafana_tempo
8,131,4,grafana_tempo
7,131,2,grafana_tempo
6,131,2,grafana_tempo
13,131,4,grafana_tempo
8,131,3,grafana_tempo
7,131,2,grafana_tempo
6,131,2,grafana_tempo
13,131,3,grafana_tempo
8,131,3,grafana_tempo
7,131,2,grafana_tempo
6,131,2,grafana_tempo
7,131,2,grafana_tempo
6,131,2,grafana_tempo
44,131,2,grafana_tempo
44,131,2,grafana_tempo
44,131,2,grafana_tempo
25,131,2,grafana_tempo
25,131,2,grafana_tempo
22,131,3,grafana_tempo
25,131,2,grafana_tempo
25,131,2,grafana_tempo
25,131,2,grafana_tempo
63,131,3,grafana_tempo
9,131,3,grafana_tempo
9,131,2,grafana_tempo
7,131,3,grafana_tempo
8,131,2,grafana_tempo
8,131,4,grafana_tempo
7,131,3,grafana_tempo
8,131,2,grafana_tempo
7,131,2,grafana_tempo
8,131,5,grafana_tempo
6,131,2,grafana_tempo
7,131,3,grafana_tempo
8,131,2,grafana_tempo
7,131,2,grafana_tempo
7,131,3,grafana_tempo
14,131,2,grafana_tempo
17,131,2,grafana_tempo
17,131,2,grafana_tempo
17,131,3,grafana_tempo
17,131,3,grafana_tempo
20,131,3,grafana_tempo
20,131,2,grafana_tempo
20,131,2,grafana_tempo
20,131,2,grafana_tempo
20,131,2,grafana_tempo
20,131,3,grafana_tempo
21,131,2,grafana_tempo
20,131,2,grafana_tempo
28,130,2,grafana_tempo
23,130,2,grafana_tempo
23,130,2,grafana_tempo
23,130,4,grafana_tempo
33,130,3,grafana_tempo
6,130,3,grafana_tempo
37,130,2,grafana_tempo
25,130,3,grafana_tempo
14,130,2,grafana_tempo
65,130,2,grafana_tempo
30,130,2,grafana_tempo
18,130,2,grafana_tempo
18,130,2,grafana_tempo
20,130,2,grafana_tempo
14,130,2,grafana_tempo
30,130,2,grafana_tempo
36,130,2,grafana_tempo
21,130,4,grafana_tempo
21,130,4,grafana_tempo
21,130,2,grafana_tempo
21,130,2,grafana_tempo
25,130,2,grafana_tempo
33,130,2,grafana_tempo
62,130,2,grafana_tempo
53,130,2,grafana_tempo
21,130,3,grafana_tempo
26,130,5,grafana_tempo
25,130,2,grafana_tempo
20,130,3,grafana_tempo
28,130,2,grafana_tempo
23,130,2,grafana_tempo
152,130,2,grafana_tempo
153,130,2,grafana_tempo
34,130,3,grafana_tempo
17,130,12,grafana_tempo
6,130,2,grafana_tempo
51,130,2,grafana_tempo
13,130,2,grafana_tempo
16,130,2,grafana_tempo
30,130,2,grafana_tempo
30,130,6,grafana_tempo
27,130,6,grafana_tempo
30,130,2,grafana_tempo
30,130,2,grafana_tempo
30,130,2,grafana_tempo
30,130,2,grafana_tempo
30,130,2,grafana_tempo
44,130,5,grafana_tempo
19,130,12,grafana_tempo
19,130,12,grafana_tempo
19,130,12,grafana_tempo
19,130,12,grafana_tempo
23,130,2,grafana_tempo
23,130,7,grafana_tempo
19,130,2,grafana_tempo
23,129,3,grafana_tempo
20,129,4,grafana_tempo
22,129,2,grafana_tempo
17,129,6,grafana_tempo
5,129,6,grafana_tempo
11,129,4,grafana_tempo
11,129,2,grafana_tempo
65,129,194,grafana_tempo
65,129,2,grafana_tempo
65,129,2,grafana_tempo
35,129,4,grafana_tempo
33,129,2,grafana_tempo
34,129,2,grafana_tempo
5,129,3,grafana_tempo
20,129,2,grafana_tempo
28,129,2,grafana_tempo
28,129,2,grafana_tempo
22,129,2,grafana_tempo
28,129,2,grafana_tempo
18,129,2,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
23,129,2,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
20,129,7,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
27,129,3,grafana_tempo
32,129,2,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
32,129,3,grafana_tempo
